student_id,target,rank,feature,shap_value,direction
STU0476,failed_next_assessment,3,Attendance trend (last 4w vs prior 8w),-0.5406,-
STU0476,failed_next_assessment,4,Previous semester GPA,-0.437,-
STU0476,failed_next_assessment,5,Attendance volatility (12-week std),-0.4115,-
STU0477,failed_next_assessment,1,Past interventions received,2.1058,+
STU0477,failed_next_assessment,2,Previous semester GPA,-1.3783,-
STU0477,failed_next_assessment,3,Attendance trend (last 4w vs prior 8w),0.6061,+
STU0477,failed_next_assessment,4,Grade variance across modules,-0.4573,-
STU0477,failed_next_assessment,5,VLE logins last week,0.3129,+
STU0478,failed_next_assessment,1,Previous semester GPA,-1.2447,-
STU0478,failed_next_assessment,2,Recent attendance (4-week avg),0.681,+
STU0478,failed_next_assessment,3,Year of study,-0.6758,-
STU0478,failed_next_assessment,4,Most recent assessment grade,-0.5329,-
STU0478,failed_next_assessment,5,Past interventions received,0.5252,+
STU0479,failed_next_assessment,1,Previous semester GPA,1.2319,+
STU0479,failed_next_assessment,2,Past interventions received,-1.2072,-
STU0479,failed_next_assessment,3,Weeks since last VLE login,0.8412,+
STU0479,failed_next_assessment,4,Attendance trend (last 4w vs prior 8w),0.6964,+
STU0479,failed_next_assessment,5,Recent attendance (4-week avg),0.5412,+
STU0480,failed_next_assessment,1,Past interventions received,-1.4838,-
STU0480,failed_next_assessment,2,Forum / discussion posts,-0.8117,-
STU0480,failed_next_assessment,3,Recent attendance (4-week avg),-0.7185,-
STU0480,failed_next_assessment,4,Previous semester GPA,0.6507,+
STU0480,failed_next_assessment,5,International student,-0.3666,-
STU0481,failed_next_assessment,1,Past interventions received,-1.363,-
STU0481,failed_next_assessment,2,Previous semester GPA,-1.1194,-
STU0481,failed_next_assessment,3,Excused absences (12-week count),-0.6058,-
STU0481,failed_next_assessment,4,Grade variance across modules,0.4932,+
STU0481,failed_next_assessment,5,Attendance volatility (12-week std),-0.3693,-
STU0482,failed_next_assessment,1,Attendance trend (last 4w vs prior 8w),1.1517,+
STU0482,failed_next_assessment,2,Previous semester GPA,0.948,+
STU0482,failed_next_assessment,3,International student,0.8849,+
STU0482,failed_next_assessment,4,Past interventions received,-0.8733,-
STU0482,failed_next_assessment,5,Excused absences (12-week count),-0.4355,-
STU0483,failed_next_assessment,1,Past interventions received,-1.7512,-
STU0483,failed_next_assessment,2,Previous semester GPA,1.1009,+
STU0483,failed_next_assessment,3,Forum / discussion posts,-0.6676,-
STU0483,failed_next_assessment,4,Excused absences (12-week count),-0.4795,-
STU0483,failed_next_assessment,5,Works part-time,0.4479,+
STU0484,failed_next_assessment,1,Past interventions received,1.4875,+
STU0484,failed_next_assessment,2,Recent attendance (4-week avg),1.1881,+
STU0484,failed_next_assessment,3,Previous semester GPA,1.0701,+
STU0484,failed_next_assessment,4,Weeks since last VLE login,0.8157,+
STU0484,failed_next_assessment,5,Attendance trend (last 4w vs prior 8w),-0.5974,-
STU0485,failed_next_assessment,1,Past interventions received,-1.1421,-
STU0485,failed_next_assessment,2,Recent attendance (4-week avg),-0.918,-
STU0485,failed_next_assessment,3,Previous semester GPA,-0.8871,-
STU0485,failed_next_assessment,4,Accessed upcoming assessment brief,-0.8726,-
STU0485,failed_next_assessment,5,Excused absences (12-week count),-0.5533,-
STU0486,failed_next_assessment,1,Past interventions received,-1.3157,-
STU0486,failed_next_assessment,2,Previous semester GPA,1.0618,+
STU0486,failed_next_assessment,3,Recent attendance (4-week avg),-1.0157,-
STU0486,failed_next_assessment,4,Accessed upcoming assessment brief,-0.895,-
STU0486,failed_next_assessment,5,VLE login volatility,-0.7159,-
STU0487,failed_next_assessment,1,Past interventions received,-1.2951,-
STU0487,failed_next_assessment,2,VLE hours trend,-0.9323,-
STU0487,failed_next_assessment,3,Previous semester GPA,0.5808,+
STU0487,failed_next_assessment,4,Year of study,-0.531,-
STU0487,failed_next_assessment,5,Recent attendance (4-week avg),-0.4448,-
STU0488,failed_next_assessment,1,Past interventions received,-1.0992,-
STU0488,failed_next_assessment,2,Recent attendance (4-week avg),-1.049,-
STU0488,failed_next_assessment,3,VLE login volatility,-0.5587,-
STU0488,failed_next_assessment,4,Previous semester GPA,-0.5394,-
STU0488,failed_next_assessment,5,VLE logins last week,-0.527,-
STU0489,failed_next_assessment,1,Past interventions received,-1.1629,-
STU0489,failed_next_assessment,2,Recent attendance (4-week avg),-1.0442,-
STU0489,failed_next_assessment,3,Grade variance across modules,0.8597,+
STU0489,failed_next_assessment,4,VLE hours trend,-0.729,-
STU0489,failed_next_assessment,5,Accessed upcoming assessment brief,-0.6974,-
STU0490,failed_next_assessment,1,Previous semester GPA,-0.959,-
STU0490,failed_next_assessment,2,Recent attendance (4-week avg),-0.9471,-
STU0490,failed_next_assessment,3,Past interventions received,-0.9341,-
STU0490,failed_next_assessment,4,VLE login volatility,-0.8626,-
STU0490,failed_next_assessment,5,VLE hours trend,-0.7487,-
STU0491,failed_next_assessment,1,Recent attendance (4-week avg),1.8565,+
STU0491,failed_next_assessment,2,Weeks since last VLE login,1.0184,+
STU0491,failed_next_assessment,3,Past interventions received,-0.9109,-
STU0491,failed_next_assessment,4,Previous semester GPA,0.7593,+
STU0491,failed_next_assessment,5,VLE logins last week,0.6305,+
STU0492,failed_next_assessment,1,Past interventions received,-1.0085,-
STU0492,failed_next_assessment,2,Recent attendance (4-week avg),-0.5401,-
STU0492,failed_next_assessment,3,Previous semester GPA,0.4934,+
STU0492,failed_next_assessment,4,Attendance volatility (12-week std),-0.3998,-
STU0492,failed_next_assessment,5,VLE hours last week,-0.3929,-
STU0493,failed_next_assessment,1,Past interventions received,-1.1464,-
STU0493,failed_next_assessment,2,Previous semester GPA,-0.975,-
STU0493,failed_next_assessment,3,Recent attendance (4-week avg),-0.7397,-
STU0493,failed_next_assessment,4,Largest weekly attendance drop,-0.422,-
STU0493,failed_next_assessment,5,VLE logins last week,-0.347,-
STU0494,failed_next_assessment,1,Recent attendance (4-week avg),2.0367,+
STU0494,failed_next_assessment,2,Past interventions received,-1.1804,-
STU0494,failed_next_assessment,3,Previous semester GPA,1.1557,+
STU0494,failed_next_assessment,4,Attendance volatility (12-week std),0.666,+
STU0494,failed_next_assessment,5,Works part-time,0.4047,+
STU0495,failed_next_assessment,1,Past interventions received,-1.6261,-
STU0495,failed_next_assessment,2,Attendance trend (last 4w vs prior 8w),-0.9559,-
STU0495,failed_next_assessment,3,Previous semester GPA,-0.679,-
STU0495,failed_next_assessment,4,International student,0.6674,+
STU0495,failed_next_assessment,5,Largest weekly attendance drop,-0.3555,-
STU0496,failed_next_assessment,1,Past interventions received,-1.2056,-
STU0496,failed_next_assessment,2,Recent attendance (4-week avg),-0.9259,-
STU0496,failed_next_assessment,3,VLE hours trend,-0.8523,-
STU0496,failed_next_assessment,4,VLE login volatility,-0.7143,-
STU0496,failed_next_assessment,5,Previous semester GPA,-0.6791,-
STU0497,failed_next_assessment,1,Past interventions received,1.7593,+
STU0497,failed_next_assessment,2,VLE login volatility,-0.8297,-
STU0497,failed_next_assessment,3,Previous semester GPA,0.762,+
STU0497,failed_next_assessment,4,VLE logins last week,0.6131,+
STU0497,failed_next_assessment,5,Attendance volatility (12-week std),0.6026,+
STU0498,failed_next_assessment,1,VLE hours trend,-1.1408,-
STU0498,failed_next_assessment,2,Past interventions received,-1.0735,-
STU0498,failed_next_assessment,3,Grade variance across modules,0.8798,+
STU0498,failed_next_assessment,4,Previous semester GPA,-0.7981,-
STU0498,failed_next_assessment,5,VLE login trend,-0.7374,-
STU0499,failed_next_assessment,1,Recent attendance (4-week avg),2.0212,+
STU0499,failed_next_assessment,2,Past interventions received,-1.1347,-
STU0499,failed_next_assessment,3,Previous semester GPA,1.1129,+
STU0499,failed_next_assessment,4,Weeks since last VLE login,0.9874,+
STU0499,failed_next_assessment,5,VLE logins last week,0.6338,+
STU0500,failed_next_assessment,1,Past interventions received,-1.2671,-
STU0500,failed_next_assessment,2,VLE login trend,-1.0681,-
STU0500,failed_next_assessment,3,VLE hours trend,-0.9924,-
STU0500,failed_next_assessment,4,Previous semester GPA,0.8815,+
STU0500,failed_next_assessment,5,Late arrivals (12-week count),0.4796,+
STU0501,failed_next_assessment,1,Past interventions received,-1.1048,-
STU0501,failed_next_assessment,2,Recent attendance (4-week avg),-0.9345,-
STU0501,failed_next_assessment,3,Accessed upcoming assessment brief,-0.7854,-
STU0501,failed_next_assessment,4,VLE login volatility,-0.6516,-
STU0501,failed_next_assessment,5,Forum / discussion posts,-0.5709,-
STU0502,failed_next_assessment,1,Past interventions received,1.3588,+
STU0502,failed_next_assessment,2,Recent attendance (4-week avg),-1.203,-
STU0502,failed_next_assessment,3,Previous semester GPA,-0.8822,-
STU0502,failed_next_assessment,4,International student,0.8066,+
STU0502,failed_next_assessment,5,VLE logins last week,-0.5266,-
STU0503,failed_next_assessment,1,Past interventions received,-1.0168,-
STU0503,failed_next_assessment,2,Accessed upcoming assessment brief,-0.9271,-
STU0503,failed_next_assessment,3,Recent attendance (4-week avg),-0.8701,-
STU0503,failed_next_assessment,4,International student,0.851,+
STU0503,failed_next_assessment,5,VLE login volatility,-0.7847,-
STU0504,failed_next_assessment,1,Attendance volatility (12-week std),0.7123,+
STU0504,failed_next_assessment,2,Past interventions received,-0.6838,-
STU0504,failed_next_assessment,3,Late arrivals (12-week count),0.5568,+
STU0504,failed_next_assessment,4,VLE hours trend,0.4377,+
STU0504,failed_next_assessment,5,VLE login volatility,0.3977,+
STU0505,failed_next_assessment,1,VLE login trend,-1.2665,-
STU0505,failed_next_assessment,2,VLE hours trend,-1.0658,-
STU0505,failed_next_assessment,3,Recent attendance (4-week avg),0.9452,+
STU0505,failed_next_assessment,4,Past interventions received,-0.9244,-
STU0505,failed_next_assessment,5,Previous semester GPA,0.9208,+
STU0506,failed_next_assessment,1,Past interventions received,1.6445,+
STU0506,failed_next_assessment,2,Recent attendance (4-week avg),1.1877,+
STU0506,failed_next_assessment,3,Weeks since last VLE login,0.9447,+
STU0506,failed_next_assessment,4,VLE logins last week,0.7724,+
STU0506,failed_next_assessment,5,Previous semester GPA,0.5854,+
STU0507,failed_next_assessment,1,Past interventions received,1.9937,+
STU0507,failed_next_assessment,2,Previous semester GPA,1.1465,+
STU0507,failed_next_assessment,3,Recent attendance (4-week avg),0.909,+
STU0507,failed_next_assessment,4,VLE logins last week,0.4998,+
STU0507,failed_next_assessment,5,International student,0.4509,+
STU0508,failed_next_assessment,1,International student,1.0411,+
STU0508,failed_next_assessment,2,Attendance volatility (12-week std),0.6837,+
STU0508,failed_next_assessment,3,Recent attendance (4-week avg),-0.6038,-
STU0508,failed_next_assessment,4,Past interventions received,-0.5779,-
STU0508,failed_next_assessment,5,Wellbeing concerns raised,0.3931,+
STU0509,failed_next_assessment,1,Past interventions received,-1.6763,-
STU0509,failed_next_assessment,2,Year of study,-0.5679,-
STU0509,failed_next_assessment,3,Recent attendance (4-week avg),-0.4912,-
STU0509,failed_next_assessment,4,Attendance volatility (12-week std),-0.4181,-
STU0509,failed_next_assessment,5,International student,-0.3869,-
STU0510,failed_next_assessment,1,Past interventions received,-1.3382,-
STU0510,failed_next_assessment,2,Recent attendance (4-week avg),-0.7238,-
STU0510,failed_next_assessment,3,Forum / discussion posts,-0.6935,-
STU0510,failed_next_assessment,4,Previous semester GPA,-0.5772,-
STU0510,failed_next_assessment,5,International student,-0.3674,-
STU0511,failed_next_assessment,1,Past interventions received,-1.0662,-
STU0511,failed_next_assessment,2,VLE hours trend,-0.8933,-
STU0511,failed_next_assessment,3,Previous semester GPA,-0.7421,-
STU0511,failed_next_assessment,4,VLE hours last week,-0.4576,-
STU0511,failed_next_assessment,5,VLE login trend,-0.3313,-
STU0512,failed_next_assessment,1,Recent attendance (4-week avg),-1.2762,-
STU0512,failed_next_assessment,2,Past interventions received,1.1271,+
STU0512,failed_next_assessment,3,Previous semester GPA,-0.9317,-
STU0512,failed_next_assessment,4,VLE login volatility,-0.9165,-
STU0512,failed_next_assessment,5,Grade variance across modules,-0.6381,-
STU0513,failed_next_assessment,1,Grade variance across modules,1.1261,+
STU0513,failed_next_assessment,2,Attendance volatility (12-week std),0.8446,+
STU0513,failed_next_assessment,3,VLE hours trend,0.6665,+
STU0513,failed_next_assessment,4,Past interventions received,-0.6535,-
STU0513,failed_next_assessment,5,Previous semester GPA,-0.437,-
STU0514,failed_next_assessment,1,Past interventions received,-1.2658,-
STU0514,failed_next_assessment,2,VLE hours trend,-1.007,-
STU0514,failed_next_assessment,3,VLE login trend,-0.8613,-
STU0514,failed_next_assessment,4,Attendance trend (last 4w vs prior 8w),-0.8474,-
STU0514,failed_next_assessment,5,Recent attendance (4-week avg),-0.7824,-
STU0515,failed_next_assessment,1,Past interventions received,-1.1614,-
STU0515,failed_next_assessment,2,Grade variance across modules,0.9301,+
STU0515,failed_next_assessment,3,Recent attendance (4-week avg),-0.7434,-
STU0515,failed_next_assessment,4,Attendance trend (last 4w vs prior 8w),0.7231,+
STU0515,failed_next_assessment,5,Attendance volatility (12-week std),0.6917,+
STU0516,failed_next_assessment,1,Past interventions received,-1.0734,-
STU0516,failed_next_assessment,2,Recent attendance (4-week avg),-0.951,-
STU0516,failed_next_assessment,3,Previous semester GPA,-0.9075,-
STU0516,failed_next_assessment,4,Forum / discussion posts,-0.7111,-
STU0516,failed_next_assessment,5,Excused absences (12-week count),-0.5538,-
STU0517,failed_next_assessment,1,Past interventions received,-1.4091,-
STU0517,failed_next_assessment,2,Previous semester GPA,-1.1041,-
STU0517,failed_next_assessment,3,Recent attendance (4-week avg),-0.9808,-
STU0517,failed_next_assessment,4,Accessed upcoming assessment brief,-0.7349,-
STU0517,failed_next_assessment,5,Attendance trend (last 4w vs prior 8w),0.5663,+
STU0518,failed_next_assessment,1,Past interventions received,-0.868,-
STU0518,failed_next_assessment,2,Largest weekly attendance drop,0.8055,+
STU0518,failed_next_assessment,3,Late arrivals (12-week count),0.7587,+
STU0518,failed_next_assessment,4,VLE hours trend,0.6074,+
STU0518,failed_next_assessment,5,Previous semester GPA,-0.4801,-
STU0519,failed_next_assessment,1,Past interventions received,1.8172,+
STU0519,failed_next_assessment,2,Recent attendance (4-week avg),0.9991,+
STU0519,failed_next_assessment,3,Weeks since last VLE login,0.9204,+
STU0519,failed_next_assessment,4,VLE logins last week,0.7218,+
STU0519,failed_next_assessment,5,Attendance trend (last 4w vs prior 8w),0.4991,+
STU0520,failed_next_assessment,1,Past interventions received,1.8454,+
STU0520,failed_next_assessment,2,VLE login trend,-1.5809,-
STU0520,failed_next_assessment,3,Previous semester GPA,-0.4728,-
STU0520,failed_next_assessment,4,VLE logins last week,0.3289,+
STU0520,failed_next_assessment,5,Recent attendance (4-week avg),0.2869,+
STU0521,failed_next_assessment,1,Past interventions received,-1.1473,-
STU0521,failed_next_assessment,2,Previous semester GPA,-0.915,-
STU0521,failed_next_assessment,3,VLE login trend,-0.7679,-
STU0521,failed_next_assessment,4,Year of study,-0.5678,-
STU0521,failed_next_assessment,5,Attendance volatility (12-week std),-0.4264,-
STU0522,failed_next_assessment,1,Past interventions received,-1.1629,-
STU0522,failed_next_assessment,2,Previous semester GPA,-1.0941,-
STU0522,failed_next_assessment,3,Recent attendance (4-week avg),-1.0248,-
STU0522,failed_next_assessment,4,VLE login volatility,-0.9656,-
